building,amenity,amenity:school,amenity:hospital,amenity:restaurant,amenity:cafe,shop,tourism,tourism:hotel,tourism:museum,leisure,leisure:park,historic,amenity:place_of_worship,County
59,5,1,1,0,0,1,0,0,0,0,0,0,0,Machakos
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
17,2,1,0,0,0,0,0,0,0,0,0,0,0,Machakos
266,1,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
13,3,2,0,0,0,0,0,0,0,0,0,0,0,Machakos
34,10,6,0,0,0,0,0,0,0,0,0,0,0,Machakos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
217,0,0,0,0,0,0,0,0,0,0,0,0,0,Machakos
0,4,1,0,0,0,0,0,0,0,0,0,0,0,Makueni
76,0,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
2,3,0,0,0,0,0,1,1,0,2,0,0,0,Machakos
25,2,2,0,0,0,0,0,0,0,0,0,0,0,Kitui
1,3,1,1,0,0,0,0,0,0,0,0,0,0,Kitui
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
21,5,0,0,0,0,0,0,0,0,0,0,0,0,Meru
21,5,0,0,0,0,0,0,0,0,0,0,0,0,Meru
83,7,2,0,0,0,3,1,1,0,2,2,0,0,Mombasa
616,3,1,0,1,0,0,2,1,0,1,0,0,0,Nyeri
4560,469,77,11,3,1,50,7,3,0,37,9,2,34,Nairobi
11414,89,11,8,1,4,49,27,12,0,6,2,0,12,Wajir
1557,0,0,0,0,0,0,0,0,0,1,1,0,0,Migori
6720,27,2,3,2,0,5,8,8,0,5,4,0,2,Migori
198,55,3,1,4,2,17,14,11,0,9,2,3,4,Mombasa
2099,409,11,6,50,8,32,57,28,2,34,5,10,19,Nairobi
707,8,1,1,0,0,0,0,0,0,0,0,0,5,Wajir
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandera
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mandera
1651,9,4,1,0,0,0,1,1,0,0,0,0,1,Wajir
2931,596,21,2,90,18,127,71,47,4,26,12,13,12,Nairobi
166,36,1,1,7,4,9,10,8,0,4,1,0,2,Laikipia
71,0,0,0,0,0,0,0,0,0,0,0,0,0,Laikipia
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Meru
75,30,1,1,5,0,12,4,3,0,4,0,0,4,Trans Nzoia
8281,2041,190,24,3,2,172,7,3,0,47,2,0,148,Nairobi
55,2,2,0,0,0,0,0,0,0,0,0,0,0,Marsabit
881,6,0,0,0,0,4,2,2,0,0,0,0,1,Kisumu
10331,2589,290,41,30,3,398,5,4,0,48,0,0,133,Nairobi
2580,6,2,0,2,0,0,6,6,0,1,0,0,0,Nakuru
5045,51,6,4,4,1,6,8,7,0,4,1,3,6,Nyeri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wajir
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
4,1,0,0,0,0,0,0,0,0,0,0,0,0,Machakos
715,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
476,0,0,0,0,0,0,0,0,0,1,0,0,0,Homa Bay
783,1,0,0,0,0,0,0,0,0,2,0,0,0,Nakuru
2696,40,3,1,12,1,6,27,12,2,1,0,1,8,Lamu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lamu
2390,39,3,0,12,1,6,26,12,2,2,0,1,8,Lamu
13,0,0,0,0,0,0,0,0,0,1,0,0,0,Laikipia
316,0,0,0,0,0,0,0,0,0,1,0,0,0,Nyeri
5219,813,61,5,4,3,63,9,3,0,11,5,0,61,Nairobi
2199,12,1,0,3,0,0,5,3,0,4,0,0,2,Nakuru
2199,12,1,0,3,0,0,5,3,0,4,0,0,2,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
5464,88,20,7,2,6,63,31,17,0,17,2,1,11,Nakuru
2653,59,3,4,6,0,13,12,10,0,10,1,0,2,Nakuru
976,14,2,0,0,0,0,4,4,0,4,0,0,4,Uasin Gishu
3137,217,22,2,3,0,7,1,0,0,9,3,1,20,Nairobi
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
2,0,0,0,0,0,0,0,0,0,0,0,0,0,Kajiado
7797,1794,199,13,22,2,287,7,4,0,29,0,0,74,Nairobi
2551,79,13,2,4,0,6,2,0,0,8,2,1,8,Nairobi
4397,1089,124,7,13,1,196,5,2,0,24,0,0,44,Nairobi
1239,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
2696,40,3,1,12,1,6,26,12,2,2,0,1,8,Lamu
2860,6,3,0,0,0,0,0,0,0,0,0,0,0,Kiambu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
1224,1,0,0,0,0,0,0,0,0,1,0,0,0,Nakuru
136,8,1,0,0,0,0,1,0,0,0,0,0,3,Kiambu
197,13,4,1,0,0,0,0,0,0,0,0,0,2,Embu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
2951,558,19,1,87,18,124,69,46,4,27,13,11,10,Nairobi
2612,14,3,1,1,1,2,2,1,0,4,1,1,0,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
14923,637,152,15,8,0,113,3,0,0,35,0,0,108,Nairobi
15301,195,31,5,5,0,17,1,0,0,10,0,0,18,Nairobi
12723,633,56,10,2,0,128,2,0,0,3,0,0,48,Nairobi
9333,130,24,1,1,0,17,1,0,0,4,0,0,21,Nairobi
10584,243,31,0,1,0,22,1,0,0,4,1,0,45,Nairobi
9792,2497,269,38,31,3,394,6,4,0,39,0,0,108,Nairobi
4979,57,8,1,12,1,17,7,4,0,3,0,0,5,Nairobi
49,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
1803,7,4,1,0,0,0,0,0,0,1,0,0,1,Wajir
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
1522,6,3,0,0,0,1,0,0,0,0,0,0,3,Homa Bay
551,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
28,1,1,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
43,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
79,1,1,0,0,0,4,0,0,0,0,0,0,0,Narok
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
459,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
5846,1077,65,2,3,2,39,5,0,0,9,2,0,63,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
151,3,2,0,0,0,0,0,0,0,0,0,0,1,Wajir
602,41,6,0,7,0,1,5,2,0,1,0,2,5,Kajiado
0,5,0,1,0,0,0,0,0,0,0,0,0,0,Isiolo
8,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwale
197,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
0,0,0,0,0,0,0,0,0,0,2,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Nyandarua
224,2,1,0,0,0,0,0,0,0,0,0,0,0,Narok
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
284,43,0,2,6,0,14,6,6,0,2,0,0,9,Kajiado
1347,36,3,1,1,0,9,4,1,0,3,0,1,1,Mombasa
31,1,0,0,0,0,0,1,0,0,1,0,0,0,Meru
10,5,0,0,0,0,0,0,0,0,1,1,0,0,Kilifi
1937,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
579,41,6,0,7,0,1,5,2,0,1,0,2,5,Kajiado
151,3,2,0,0,0,0,0,0,0,0,0,0,1,Wajir
10317,260,178,0,1,0,1,3,0,0,8,0,0,11,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Garissa
60,12,1,0,3,0,5,6,2,0,0,0,0,1,Marsabit
9188,108,16,10,2,3,61,37,12,0,6,2,0,14,Wajir
65,3,2,0,0,0,0,0,0,0,0,0,0,1,Mandera
231,50,2,2,4,0,7,6,4,0,6,1,0,7,Embu
87,9,3,0,0,0,0,0,0,0,0,0,0,0,Kiambu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Garissa
23,0,0,0,0,0,0,0,0,0,1,0,0,0,Garissa
836,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
4351,10,3,0,1,0,2,0,0,0,0,0,0,1,Kiambu
2503,8,1,0,2,1,0,1,1,0,2,0,0,0,Nakuru
3,3,1,0,0,0,0,0,0,0,1,0,0,1,Mombasa
11108,38,6,1,1,0,8,3,2,0,2,0,0,12,Kiambu
765,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
959,97,16,3,7,7,16,24,18,0,31,2,0,9,Mombasa
5343,9,2,1,2,0,0,11,10,0,1,0,0,1,Nakuru
39,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
129,0,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
1790,16,0,1,0,0,0,0,0,0,0,0,0,7,Nakuru
33,19,1,1,2,2,7,9,7,0,5,2,0,2,Laikipia
33,19,1,1,2,2,7,9,7,0,5,2,0,2,Laikipia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
7306,10,2,1,0,0,0,3,3,0,0,0,0,1,Mombasa
2350,66,17,1,3,1,15,7,3,0,4,0,0,8,Mombasa
5481,10,2,1,1,0,0,3,3,0,0,0,0,1,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Baringo
605,0,0,0,0,0,0,0,0,0,0,0,0,0,Murang'A
332,20,3,1,0,1,1,2,0,0,0,0,1,3,Mombasa
6888,10,1,0,0,0,0,1,1,0,1,0,2,1,Meru
250,38,5,0,7,0,6,4,1,0,3,0,0,5,West Pokot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
34,1,0,0,0,0,0,2,2,0,2,0,0,0,Uasin Gishu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
195,41,5,2,2,0,12,6,6,0,1,0,0,4,Kiambu
739,9,6,0,0,0,1,0,0,0,0,0,0,0,Kiambu
170,41,6,2,2,0,12,6,6,0,1,0,0,4,Kiambu
4406,65,4,8,2,2,8,9,6,0,10,2,0,5,Nairobi
3706,7,1,0,0,0,2,3,0,0,1,0,0,1,Tana River
11219,2914,261,40,8,4,277,8,5,0,56,2,0,178,Nairobi
495,0,0,0,0,0,0,0,0,0,0,0,0,0,Uasin Gishu
3454,72,36,1,5,0,5,3,0,0,10,0,0,3,Nairobi
776,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
956,9,0,1,1,1,1,1,1,0,0,0,0,0,Kericho
526,1,1,0,0,0,0,0,0,0,1,0,0,0,Elegeyo-Marakwet
3816,31,6,1,0,0,2,0,0,0,1,0,0,6,Nairobi
1817,77,17,3,4,1,6,7,7,0,6,0,1,12,Machakos
1193,3,1,0,0,0,0,1,1,0,0,0,0,1,Nyeri
142,5,3,1,1,0,0,0,0,0,0,0,0,0,Kericho
3808,301,15,8,105,11,86,48,18,0,55,1,0,13,Nairobi
3413,251,29,8,8,3,186,32,23,1,44,3,0,33,Kisumu
1895,74,17,3,4,1,6,8,7,0,6,0,1,12,Machakos
293,62,3,2,6,0,11,10,7,0,6,1,0,7,Embu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Embu
551,1,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
1,2,2,0,0,0,0,2,0,0,0,0,0,0,Baringo
7626,56,7,0,0,0,6,0,0,0,7,2,2,9,Nairobi
2241,2,0,0,0,0,0,0,0,0,0,0,0,0,Laikipia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
140,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
157,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
233,6,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
10094,82,12,3,1,0,7,3,3,0,7,0,0,11,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
67,3,2,1,0,0,0,0,0,0,2,0,0,0,Samburu
3497,65,9,2,5,0,37,6,2,0,14,1,0,10,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
206,3,1,1,0,0,0,1,0,0,0,0,0,0,Marsabit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Samburu
3204,63,5,1,4,0,39,6,4,0,11,0,0,11,Turkana
72,6,0,1,0,0,0,1,1,0,1,0,0,0,Kajiado
72,4,0,1,0,0,0,1,1,0,1,0,0,0,Kajiado
72,5,0,1,0,0,0,1,1,0,1,0,0,0,Kajiado
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
1186,8,2,1,0,0,3,6,3,0,2,0,0,2,Marsabit
1442,9,2,1,0,0,3,6,3,0,2,0,0,2,Marsabit
24,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
96,4,1,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
632,4,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
53,1,0,0,0,0,0,0,0,0,0,0,0,1,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,2,2,0,0,0,0,0,0,0,0,0,0,0,Laikipia
0,0,0,0,0,0,0,0,0,0,1,0,0,0,Turkana
15,5,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
275,0,0,0,0,0,0,0,0,0,0,0,0,0,Narok
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
13,5,2,0,0,0,0,0,0,0,1,0,0,1,Wajir
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nandi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
4640,12,2,0,2,0,4,3,2,0,1,0,0,2,Turkana
985,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
15,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
114,3,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
33,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
175,6,0,1,1,0,4,0,0,0,1,0,0,0,Kericho
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
33,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Samburu
253,2,0,0,0,0,0,0,0,0,1,0,0,1,Bomet
1437,2,0,0,0,1,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
69,0,0,0,0,0,0,0,0,0,1,0,0,0,Kajiado
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
5,2,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
2610,11,0,0,3,0,0,1,1,0,1,0,0,1,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
34,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
28,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
699,11,1,0,0,0,2,0,0,0,0,0,0,1,Nyeri
4248,80,8,1,15,0,18,11,2,0,5,0,0,8,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
619,4,1,0,0,0,0,0,0,0,0,0,0,0,Turkana
145,0,0,0,0,0,0,0,0,0,0,0,0,0,Laikipia
116,3,0,0,0,0,0,0,0,0,0,0,0,0,Kajiado
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,2,0,0,0,Samburu
3217,75,8,2,5,0,37,7,4,0,12,0,0,11,Turkana
591,2,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
37,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,4,0,0,0,0,0,0,0,0,0,0,0,0,West Pokot
124,1,1,0,0,0,0,0,0,0,0,0,0,0,Narok
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Laikipia
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
202,3,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
931,44,9,1,3,0,25,2,0,0,3,0,0,6,Mombasa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kajiado
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
1004,15,6,0,2,0,2,1,1,0,22,0,0,1,Nairobi
193,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakuru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkana
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baringo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Samburu
3,5,0,0,0,0,1,2,2,0,0,0,0,0,Vihiga
3,5,0,0,0,0,1,3,2,0,0,0,0,0,Vihiga
3,5,0,0,0,0,1,1,1,0,0,0,0,0,Vihiga
1707,5,1,0,0,0,0,0,0,0,1,0,0,0,Kakamega
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
5,0,0,0,0,0,0,0,0,0,0,0,0,0,Embu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1895,74,17,3,4,1,6,8,7,0,6,0,1,12,Machakos
8,7,6,0,0,0,0,0,0,0,0,0,0,0,Machakos
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elegeyo-Marakwet
96,5,4,0,0,0,0,0,0,0,2,0,0,0,Bungoma
683,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomet
452,1,1,0,0,0,0,0,0,0,0,0,0,0,Nyeri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trans Nzoia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
8,22,4,0,1,0,3,1,0,0,3,2,0,2,Mombasa
0,8,0,0,0,0,0,0,0,0,0,0,0,0,Busia
0,0,0,0,0,0,1,0,0,0,0,0,0,0,Kwale
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
179,14,2,2,2,1,2,4,4,0,0,0,0,2,Bungoma
0,4,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
1067,3,1,0,0,0,0,0,0,0,1,0,0,0,Kakamega
199,47,7,3,5,0,7,8,6,0,2,1,0,6,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
3787,9,2,0,0,0,0,4,3,0,4,0,0,0,Kakamega
17,1,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
3717,213,31,7,6,2,114,32,23,1,39,1,0,35,Kisumu
4081,83,22,1,0,0,3,3,2,0,12,0,1,9,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
211,7,2,1,0,0,0,0,0,0,0,0,0,0,Kitui
18,0,0,0,0,0,0,0,0,0,0,0,0,0,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
803,7,1,0,0,0,0,2,2,0,0,0,1,0,Kwale
1052,3,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
109,0,0,0,0,0,0,0,0,0,1,0,0,0,Laikipia
0,2,0,0,0,0,0,0,0,0,0,0,0,0,Busia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
1509,2,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
4482,16,3,1,2,1,4,3,2,0,1,0,0,0,Nakuru
1,3,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
631,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwale
98,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
581,13,3,1,0,0,1,0,0,0,0,0,0,8,Migori
0,2,0,0,0,0,0,0,0,0,0,0,0,0,Kisumu
981,2,2,0,0,0,0,0,0,0,0,0,0,0,Migori
503,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
10,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
1291,3,1,1,0,0,0,1,0,0,2,0,0,1,Homa Bay
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
240,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
1308,3,1,0,0,0,0,0,0,0,0,0,0,0,Kakamega
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Busia
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vihiga
1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kirinyaga
30,3,0,0,0,0,0,0,0,0,1,0,0,0,Kajiado
20,24,2,0,1,1,2,1,0,0,0,0,0,4,Kajiado
2,0,0,0,0,0,0,0,0,0,0,0,0,0,Kitui
0,1,1,0,0,0,0,0,0,0,0,0,0,0,Garissa
12,1,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kajiado
4977,62,3,1,8,5,22,11,9,1,5,0,0,5,Narok
82,0,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
473,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
63,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyamira
5,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,4,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
908,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
121,2,2,0,0,0,0,2,2,0,0,0,0,0,Kiambu
2814,19,6,1,1,2,1,1,1,0,2,0,1,1,Kajiado
1,1,0,0,0,0,0,0,0,0,0,0,0,0,Kakamega
13,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
19,0,0,0,0,0,0,0,0,0,0,0,0,0,Migori
28,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Machakos
199,14,3,1,1,0,0,2,0,0,4,0,0,2,Machakos
305,33,11,1,3,1,4,2,2,0,6,0,0,6,Machakos
1788,78,17,3,5,1,6,7,7,0,7,0,1,12,Machakos
142,2,1,0,0,0,0,0,0,0,0,0,0,0,Embu
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meru
330,1,0,0,0,0,0,0,0,0,0,0,0,0,Makueni
1,0,0,0,0,0,1,0,0,0,0,0,0,0,Meru
3,0,0,0,0,0,0,0,0,0,0,0,0,0,Nyamira
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
6014,28,4,1,1,0,0,5,1,0,12,1,0,1,Mombasa
0,2,2,0,0,0,0,0,0,0,2,0,0,0,Kwale
4414,9,3,0,2,0,0,2,1,0,0,0,0,0,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
227,30,3,0,6,1,3,17,14,0,5,0,0,1,Meru
0,7,0,0,0,0,0,0,0,0,0,0,0,0,Busia
831,1,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
4334,3,2,0,0,0,1,1,0,0,0,0,0,0,Garissa
3137,67,18,7,2,0,31,9,8,0,8,4,0,5,Nairobi
205,0,0,0,0,0,0,0,0,0,0,0,0,0,Marsabit
2805,9,1,0,0,0,0,0,0,0,0,0,0,0,Tana River
1210,15,3,0,0,0,0,0,0,0,0,0,0,7,Kilifi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kilifi
107,0,0,0,0,0,0,0,0,0,0,0,0,0,Kericho
0,2,2,0,0,0,0,0,0,0,0,0,0,0,Bungoma
2610,88,25,0,0,0,2,2,1,0,14,0,1,8,Nairobi
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bungoma
316,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwale
9591,247,180,0,2,0,2,3,0,0,8,0,0,4,Nairobi
595,44,0,0,13,2,8,8,4,0,49,2,0,1,Kilifi
214,4,0,1,0,0,1,0,0,0,1,0,0,0,Kajiado
933,15,5,0,0,0,1,4,0,0,0,0,0,0,Kiambu
619,1,0,0,0,0,0,0,0,0,0,0,0,0,Homa Bay
9,0,0,0,0,0,0,0,0,0,0,0,0,0,Kwale
6,12,1,2,0,0,3,0,0,0,0,0,0,1,Kisii
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kisii
736,0,0,0,0,0,0,0,0,0,0,0,0,0,Tharaka - Nithi
488,4,0,0,0,0,0,0,0,0,0,0,0,0,Siaya
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kiambu
